,author_id,keyword_list,morphs_list
3809,@wildflower1212,"['여름', '콩국', '흔적', '여름', '재회', '에필로그', '일러스트', '글귀', '위로', '여름', '잠', '마음']","['여름', '콩국', '흔적', '여름', '재회', '에필로그', '일', '러스트', '글귀', '위로', '여름', '잠', '마음']"
3810,@williamc,"['애플', '스마트폰', '안드로이드']","['애플', '스마트', '폰', '안', '드로', '이드']"
3811,@willlink,"['개발자', '디자이너', '기획자']","['개발자', '디자이너', '기획자']"
3812,@willsoon,"['취업', '목표', '취준생', '도깨비', '드라마']","['취업', '목표', '취', '주', 'ㄴ', '생', '도깨비', '드라마']"
3813,@windsol,"['갤러리', '뉴욕', '공연', 'piano', '뉴욕', '공연', '호수', '산책', '뉴욕', '뉴욕', '반스앤노블', '공연', '포토갤러리', '뉴욕', '북극곰', '뉴욕', '눈', '맨해튼', '뉴욕', '소프라노', '재즈', '오페라', '센트럴파크', '뉴욕', '산책', '일요일', '호수', '갤러리', '첼시', '예비학교', '청둥오리', '호수', '추억', '클래식', '뉴욕', '호수', '이민', '뉴욕', '월요일', '재능교육', '교육', '예비학교', '이민', '영주권', '미국', '장미', '사랑', '뉴욕', '산책', '센트럴파크', '뉴욕', '공연', '센트럴파크', '뉴욕', '이민', '뉴욕', '공연', '공연', '타임스퀘어', '뉴욕', '타임스퀘어', '뉴욕', '지하철', '세월', '추억', '뉴욕', '맨해튼', '북카페', '오페라', '관현악', '뉴욕', '콘서트', 'piano', 'Beethoven', '뉴욕', '이민', '퀸즈', '미국', '공연', '오페라', '뉴욕', '공연', '북카페', '호수', '바이올린', '피아노', '맨해튼', '공연', '맨해튼', '레스토랑', '산책', '겨울', '호수', '공연', '월요일', '갤러리', '택시', '세탁', '월요일', '새해', '뉴욕', '뉴욕', '맨해튼', '클래식', '트럼펫', '뉴욕', '공연', '오페라', '뉴욕', '산책', '호수', '뉴욕']","['갤러리', '뉴욕', '공연', 'piano', '뉴욕', '공연', '호수', '산책', '뉴욕', '뉴욕', '반스', '앤', '노', '블', '공연', '포토', '갤러리', '뉴욕', '북극곰', '뉴욕', '눈', '맨해튼', '뉴욕', '소프라노', '재즈', '오페라', '센트럴', '파크', '뉴욕', '산책', '일요일', '호수', '갤러리', '첼', '시', '예비', '학교', '청', '둥', '오리', '호수', '추억', '클래식', '뉴욕', '호수', '이민', '뉴욕', '월요일', '재능', '교육', '교육', '예비', '학교', '이민', '영주권', '미국', '장미', '사랑', '뉴욕', '산책', '센트럴', '파크', '뉴욕', '공연', '센트럴', '파크', '뉴욕', '이민', '뉴욕', '공연', '공연', '타임', '스퀘어', '뉴욕', '타임', '스퀘어', '뉴욕', '지하철', '세월', '추억', '뉴욕', '맨해튼', '북', '카페', '오페라', '관현악', '뉴욕', '콘서트', 'piano', 'Beethoven', '뉴욕', '이민', '퀸즈', '미국', '공연', '오페라', '뉴욕', '공연', '북', '카페', '호수', '바이올린', '피아노', '맨해튼', '공연', '맨해튼', '레스토랑', '산책', '겨울', '호수', '공연', '월요일', '갤러리', '택시', '세탁', '월요일', '새해', '뉴욕', '뉴욕', '맨해튼', '클래식', '트럼펫', '뉴욕', '공연', '오페라', '뉴욕', '산책', '호수', '뉴욕']"
3814,@windydog,"['네이버페이', '페이카드', '빅데이터']","['네이버', '페', '이', '페', '이', '카드', '빅', '데이터']"
3815,@windyroad2,"['직장인', '심리', '감성에세이', '육아에세이', '감성에세이', '일본유학', '사회', '감성에세이', '건강']","['직장인', '심리', '감성', '에', '세', '이', '육아', '에', '세', '이', '감성', '에', '세', '이', '일본', '유학', '사회', '감성', '에', '세', '이', '건강']"
3816,@wine-ny,"['창업', '스타트업', '투자', '여행', '와인', '파리', '여행', '커피', '이탈리아', '와인', '코르크', '조주기능사', '와인', '이탈리아', '여행']","['창업', '스타트', '업', '투자', '여행', '와인', '파리', '여행', '커피', '이탈리아', '와인', '코르크', '조주', '기능사', '와인', '이탈리아', '여행']"
3817,@wineapple,"['브런치까페', '합정', '공간', '펠트커피', '광화문', '공간', '앤트러사이트', '커피', '카페']","['브런', '하', '지', '까페', '합', '정', '공간', '펠트', '커피', '광화문', '공간', '앤', '트', '러', '사이트', '커피', '카페']"
3818,@winebee,"['웹툰', '직장', '에세이', '여행에세이', '그림일기', '해외여행', '웹툰', '맛집', '에세이', '여행에세이', '그림일기', '해외여행', '고양이', '그림일기', '웹툰', '그림일기', '웹툰', '해외여행', '공감에세이', '웹툰', '사표']","['웹', '툰', '직장', '에세이', '여행', '에', '세', '이', '그림', '일기', '해외여행', '웹', '툰', '맛', '집', '에세이', '여행', '에', '세', '이', '그림', '일기', '해외여행', '고양이', '그림', '일기', '웹', '툰', '그림', '일기', '웹', '툰', '해외여행', '공감', '에', '세', '이', '웹', '툰', '사표']"
3819,@winniejy,"['사과', '위로', '존재', '소리', '귤', '아기', '엄마', '귤', '동화', '바다', '음식동화', '미역']","['사과', '위로', '존재', '소리', '귤', '아기', '엄마', '귤', '동화', '바다', '음식', '동화', '미역']"
3820,@winniethedana,"['마케팅', '스타트업', '스타트업', '뉴스레터', '인터뷰', '뉴스레터']","['마케팅', '스타트', '업', '스타트', '업', '뉴스', '레터', '인터뷰', '뉴스', '레터']"
3821,@winterr99,"['형광등', '조명', '인테리어', '오늘', '기침', '사람', '노트북', '실수', '우유', '주방공간', '인테리어', '아파트', '스마트폰', '생각', '정보', '아파트', '올림픽공원', '건축', '시절', '민주주의', '아픔', '인생살이', '아파트', '일상', '여행', '라오스', '과거', '대박', '지하철', '퇴근길', '여행', '기차', '전주', '카페', '설문', '도서관', '바이올린', '취미', '학교']","['형광등', '조명', '인테리어', '오늘', '기침', '사람', '노트북', '실수', '우유', '주방', '공간', '인테리어', '아파트', '스마트', '폰', '생각', '정보', '아파트', '올림픽', '공원', '건축', '시절', '민주주의', '아픔', '인생살이', '아파트', '일상', '여행', '라오스', '과거', '대박', '지하철', '퇴근길', '여행', '기차', '전주', '카페', '설문', '도서관', '바이올린', '취미', '학교']"
3822,@wintree77,"['시사라디오', '지상파', '조선일보']","['시사', '라디오', '지상파', '조선', '일보']"
3823,@wisdomsegye,"['남자', '연애', '드라마', '페미니즘', '여성', '독서']","['남자', '연애', '드라마', '페미니즘', '여성', '독서']"
3824,@wisdomtooth,"['직장', '뉴욕', '디자인']","['직장', '뉴욕', '디자인']"
3825,@wishciel,"['그림책', '자유', '한계']","['그림책', '자유', '한계']"
3826,@withalice,"['호치민', '호스트', '프로젝트', '해외여행', '베트남', '호치민']","['호치민', '호스트', '프로젝트', '해외여행', '베트남', '호치민']"
3827,@withcrh,"['도움', '타인', '여행']","['도움', '타인', '여행']"
3828,@withmykims,"['엄마', '졸업식', '졸업']","['엄마', '졸업식', '졸업']"
3829,@witthayu,"['소설', '치앙마이', '심리상담', '여행에세이', '치앙마이', '연재소설', '심리상담', '치앙마이', '소설', '심리상담', '치앙마이', '연재소설', '심리상담', '치앙마이', '심리상담', '연재소설', '빠이', '배낭여행', '여행에세이', '치앙마이', '연재소설', '심리상담', '치앙마이', '연재소설', '심리상담', '치앙마이', '여행에세이', '연재소설', '치앙마이', '여행에세이', '심리상담', '치앙마이', '연재소설', '빠이', '여행에세이', '치앙마이', '빠이', '여행에세이', '치앙마이', '심리상담', '연재소설', '치앙마이', '여행에세이', '여행']","['소설', '치', '앙', '마이', '심리', '상담', '여행', '에', '세', '이', '치', '앙', '마이', '연재', '소설', '심리', '상담', '치', '앙', '마이', '소설', '심리', '상담', '치', '앙', '마이', '연재', '소설', '심리', '상담', '치', '앙', '마이', '심리', '상담', '연재', '소설', '빠이', '배낭여행', '여행', '에', '세', '이', '치', '앙', '마이', '연재', '소설', '심리', '상담', '치', '앙', '마이', '연재', '소설', '심리', '상담', '치', '앙', '마이', '여행', '에', '세', '이', '연재', '소설', '치', '앙', '마이', '여행', '에', '세', '이', '심리', '상담', '치', '앙', '마이', '연재', '소설', '빠이', '여행', '에', '세', '이', '치', '앙', '마이', '빠이', '여행', '에', '세', '이', '치', '앙', '마이', '심리', '상담', '연재', '소설', '치', '앙', '마이', '여행', '에', '세', '이', '여행']"
3830,@wizim,"['선택근로', '근로기준법', '소정근로', '근로기준법', '프로세스', '유연근무제', '고객', '영업', '소통', '근로기준법', '근로시간', '탄력근무제']","['선택', '근로', '근로', '기준법', '소정', '근로', '근로', '기준법', '프로세스', '유연', '근무', '제', '고객', '영업', '소통', '근로', '기준법', '근로', '시간', '탄력', '근무제']"
3831,@wjchee,"['미디어', 'IT']","['미디어', 'IT']"
3832,@wjdduddnr12,"['자존감', '스트레스', '에세이', '이별', '상처', '일러스트', '인생', '자존감', '생각', '사랑', '이별', '에세이', '이별', '에세이', '감성', '자존감', '에세이', '일러스트', '이별', '사랑', '연애', '당신', '에세이베스트셀러', '에세이', '상처', '이별', '이별', '연애', '감성', '자존감', '에세이', '인간관계', '사랑', '사람', '에세이', '사랑', '마음', '에세이베스트셀러', '에세이', '사람', '생각', '인생', '생각', '에세이', '사랑', '자존감', '에세이', '에세이', '생각', '사랑', '사랑', '이별', '연애', '마음', '에세이', '감성', '사랑', '외로움', '감정', '사랑', '에세이', '연애', '이별', '사랑', '에세이', '이별', '에세이', '연애', '자존감', '에세이', '인간관계', '이별', '사랑', '에세이', '사랑', '에세이', '일러스트', '사랑', '연애', '일러스트']","['자존', '감', '스트레스', '에세이', '이별', '상처', '일', '러스트', '인생', '자존', '감', '생각', '사랑', '이별', '에세이', '이별', '에세이', '감성', '자존', '감', '에세이', '일', '러스트', '이별', '사랑', '연애', '당신', '에세이', '베스트셀러', '에세이', '상처', '이별', '이별', '연애', '감성', '자존', '감', '에세이', '인간관계', '사랑', '사람', '에세이', '사랑', '마음', '에세이', '베스트셀러', '에세이', '사람', '생각', '인생', '생각', '에세이', '사랑', '자존', '감', '에세이', '에세이', '생각', '사랑', '사랑', '이별', '연애', '마음', '에세이', '감성', '사랑', '외로움', '감정', '사랑', '에세이', '연애', '이별', '사랑', '에세이', '이별', '에세이', '연애', '자존', '감', '에세이', '인간관계', '이별', '사랑', '에세이', '사랑', '에세이', '일', '러스트', '사랑', '연애', '일', '러스트']"
3833,@wjfehd12,"['일상', '생각', '에세이', '생각', '일상', '에세이']","['일상', '생각', '에세이', '생각', '일상', '에세이']"
3834,@wkdanswjd102,"['여행', '일본', '그림에세이', '그림일기', '공감에세이', '드로잉', '여행', '그림에세이', '일상에세이']","['여행', '일본', '그림', '에', '세', '이', '그림', '일기', '공감', '에', '세', '이', '드로잉', '여행', '그림', '에', '세', '이', '일상', '에', '세', '이']"
3835,@wkddnwp3,"['육아', '결혼', '출산', '결혼', '과일', '남편', '며느리', '아내', '시어머니']","['육아', '결혼', '출산', '결혼', '과일', '남편', '며느리', '아내', '시어머니']"
3836,@wkdwk1,"['지혜', '인생', '깨달음']","['지혜', '인생', '깨달음']"
3837,@wkfkwkfkaos,"['연금술', '자유', '마법']","['연금술', '자유', '마법']"
3838,@wldud92221,"['그림일기', '공감에세이', '드로잉', '드로잉', '그림일기', '공감에세이', '공감에세이', '그림일기', '드로잉']","['그림', '일기', '공감', '에', '세', '이', '드로잉', '드로잉', '그림', '일기', '공감', '에', '세', '이', '공감', '에', '세', '이', '그림', '일기', '드로잉']"
3839,@wlduszos,"['에세이', '공감에세이', '감성에세이']","['에세이', '공감', '에', '세', '이', '감성', '에', '세', '이']"
3840,@wlsalsdnek,"['페이스북', '광고플랫폼']","['페이스', '북', '광고', '플랫폼']"
3841,@wlstlf369,"['핸드폰', '상처', '치유', '집들이', '결혼', '가족']","['핸드폰', '상처', '치유', '집들이', '결혼', '가족']"
3842,@wms89,"['스마일', '미스터', '영화', '오스카', 'star', '레이디', '현대미술관', '샌프란시스코', '사진']","['스마일', '미스터', '영화', '오스카', 'star', '레이디', '현대', '미술관', '새', 'ㄴ', '프란시스', '코', '사진']"
3843,@woaks9033,"['영화', '문화', '예술']","['영화', '문화', '예술']"
3844,@woenjea,"['표백', '서평', '일기', '생각', '무기력', '사회', '서평', '책리뷰', '피그말리온', '서평', '책리뷰', '카뮈', '서평', '책리뷰', '일기', '소설', '서평', '책리뷰', '서평', '책리뷰', '소설', '서평', '책리뷰', '오렌지', '서평', '책리뷰', '독서', '디스토피아', '서평', '독서', '개츠비', '모임', '소설', '서평', '책리뷰', '경쟁', '사회', '일기', '소설', '서평', '책리뷰', '독서', '김승옥', '모임']","['표백', '서평', '일기', '생각', '무기력', '사회', '서평', '책', '리뷰', '피그', '말리', '온', '서평', '책', '리뷰', '카', '뮈', '서평', '책', '리뷰', '일기', '소설', '서평', '책', '리뷰', '서평', '책', '리뷰', '소설', '서평', '책', '리뷰', '오렌지', '서평', '책', '리뷰', '독서', '디스', '토피', '아', '서평', '독서', '개', '츠', '비', '모임', '소설', '서평', '책', '리뷰', '경쟁', '사회', '일기', '소설', '서평', '책', '리뷰', '독서', '김승옥', '모임']"
3845,@womstar7,"['회복', '생각', '무기력', '영상', '편집', '일상', '생각', '감성에세이', '글쓰기', '여성', '공감에세이', '생각', '인간관계', '생각', '감정', '글쓰기', '영화리뷰', '넷플릭스', '후기', '전시회', '생각정리']","['회복', '생각', '무기력', '영상', '편집', '일상', '생각', '감성', '에', '세', '이', '글쓰기', '여성', '공감', '에', '세', '이', '생각', '인간관계', '생각', '감정', '글쓰기', '영화', '리뷰', '넷', '플릭', '슬', '후기', '전시회', '생각', '정리']"
3846,@won0607,"['생각', '열정', '청춘', '김치요리', '신김치', '돼지고기', '집밥', '엄마', '손맛', '미술관', '국립현대미술관', '국립미술관']","['생각', '열정', '청춘', '김치', '요리', '신', '김치', '돼지고기', '집', '밥', '엄마', '손맛', '미술관', '국립', '현대', '미술관', '국립', '미술관']"
3847,@won0679,"['디자인', '드로잉', '삽화']","['디자인', '드로잉', '삽화']"
3848,@won777,"['게임업계', '게임', '넥슨', '모바일게임', '게임업계', '온라인게임', '하늘', '일상', '구름']","['게임', '업계', '게임', '넥', '슬', 'ㄴ', '모바일', '게임', '게임', '업계', '온라인', '게임', '하늘', '일상', '구름']"
3849,@wonchu,"['세계여행', '동물', '에세이', '오키나와', '역사', '세계여행', '복지제도', '세계여행', '인문학', '미술', '세계여행', '에세이']","['세계', '여행', '동물', '에세이', '오', '키나', '와', '역사', '세계', '여행', '복지', '제도', '세계', '여행', '인문학', '미술', '세계', '여행', '에세이']"
3850,@wonderground,"['넷플릭스', '유튜브', '게임', '드라마', '대학교육', '자본소득', '월수입', '유튜버', '부자', '한국직장', '조직문화', '직장문화', '이직', '회사', '직장생활']","['넷', '플릭', '슬', '유', '튜브', '게임', '드라마', '대학', '교육', '자본', '소득', '월수입', '유', '튜', '벌', '부자', '한국', '직장', '조직', '문화', '직장', '문화', '이직', '회사', '직장', '생활']"
3851,@wonderji,"['여성과학자', '그림책', '성평등', '성평등', '성차별', '어린이집', '그림책', '성평등', '육아', '그림책', '성평등', '육아']","['여성', '과학자', '그림책', '성', '평등', '성', '평등', '성차별', '어린이집', '그림책', '성', '평등', '육아', '그림책', '성', '평등', '육아']"
3852,@wonderland,"['로또', '당첨번호', '로또1등', '소설', '동성애', '생각']","['로또', '당첨', '번호', '로또', '1', '등', '소설', '동성애', '생각']"
3853,@wonderlandjh,"['호주', '패키지', '호주여행', '호주', '오지랖', '호주여행']","['호주', '패키지', '호주', '여행', '호주', '오지랖', '호주', '여행']"
3854,@wonderlandmag,"['면접', '취업', '승무원', '취업', '해외취업', '해외생활']","['면접', '취업', '승무원', '취업', '해외', '취업', '해외', '생활']"
3855,@wondu,"['영화리뷰', '아카데미시상식', '흑백영화', '돈', '투자', '사업']","['영화', '리뷰', '아카데미', '시상식', '흑백', '영화', '돈', '투자', '사업']"
3856,@wonimini,"['음식', '행복', '원칙']","['음식', '행복', '원칙']"
3857,@wonish,"['출근', '직장인', '지하철']","['출근', '직장인', '지하철']"
3858,@wonsgrim,"['그림일기', '드로잉', '그림일기', '드로잉', '그림일기', '드로잉', '그림일기', '드로잉', '그림일기', '드로잉']","['그림', '일기', '드로잉', '그림', '일기', '드로잉', '그림', '일기', '드로잉', '그림', '일기', '드로잉', '그림', '일기', '드로잉']"
3859,@wonsy17,"['결혼', '교수', '독일', '그녀', '하이델베르크', '첫사랑', '파리', '유럽여행', '유학생', '에펠탑', '파리', '유럽여행', '베네치아', '수상버스', '베니스영화제', '죽음', '사랑', '하이델베르크']","['결혼', '교수', '독일', '그녀', '하이', '델', 'ㄹ', '베르크', '첫사랑', '파리', '유럽', '여행', '유학생', '에펠탑', '파리', '유럽', '여행', '베네치아', '수상', '버스', '베니스', '영화제', '죽음', '사랑', '하이', '델', 'ㄹ', '베르크']"
3860,@woo7lsn,"['기도', '관점', '삶', '연인', '연애', '위로']","['기도', '관점', '삶', '연인', '연애', '위로']"
3861,@woojin90,"['독일', '전시회', '건축']","['독일', '전시회', '건축']"
3862,@woojinpark57ei,"['사회학', '책소개', '에세이', '책소개', '만화', '가족', '에세이', '책소개', '어머니', '고통', '책소개', '사회학', '사회학', '인간', '에세이']","['사회학', '책', '소개', '에세이', '책', '소개', '만화', '가족', '에세이', '책', '소개', '어머니', '고통', '책', '소개', '사회학', '사회학', '인간', '에세이']"
3863,@woongbeee,"['엄마', '여행기', '여행']","['엄마', '여행기', '여행']"
3864,@woonywoona,"['아이들', '일상기록', '감성그림', '아이들', '일상기록', '감성그림', '아이들', '일상기록', '감성그림', '아이들', '일상기록', '그림일기', '아이들', '일상기록', '감성그림']","['아이', '들', '일상', '기록', '감성', '그림', '아이', '들', '일상', '기록', '감성', '그림', '아이', '들', '일상', '기록', '감성', '그림', '아이', '들', '일상', '기록', '그림', '일기', '아이', '들', '일상', '기록', '감성', '그림']"
3865,@woosungjung,"['마음', '학교', '고민', '마음', '스트레스', '한계']","['마음', '학교', '고민', '마음', '스트레스', '한계']"
3866,@wordcreater,"['웹호스팅', '사이트그라운드', '블루호스트', '할인', '번역', '기술번역', '테마', '워드프레스', '워드프레스테마', '번역업체', '기술번역', '기계번역', '웹호스팅', '호스팅', '워드프레스', 'WordPress', '워드프레스', '테마', '번역', '메모리', '번역업체', '영한번역', '번역']","['웹', '호스팅', '사이트', '그라운드', '블루', '호스트', '할인', '번역', '기술', '번역', '테마', '워드', '프레스', '워드', '프레스', '테마', '번역', '업체', '기술', '번역', '기계', '번역', '웹', '호스팅', '호스팅', '워드', '프레스', 'WordPress', '워드', '프레스', '테마', '번역', '메모리', '번역', '업체', '영한번역', '번역']"
3867,@workerhanee,"['공감에세이', '육아에세이', '에세이', '일상에세이', '공감에세이', '에세이', '공감에세이', '감성에세이', '에세이', '공감에세이', '일상에세이', '아빠육아', '일상에세이', '감성에세이', '공감에세이', '공감에세이', '감성에세이', '일상에세이']","['공감', '에', '세', '이', '육아', '에', '세', '이', '에세이', '일상', '에', '세', '이', '공감', '에', '세', '이', '에세이', '공감', '에', '세', '이', '감성', '에', '세', '이', '에세이', '공감', '에', '세', '이', '일상', '에', '세', '이', '아빠', '육아', '일상', '에', '세', '이', '감성', '에', '세', '이', '공감', '에', '세', '이', '공감', '에', '세', '이', '감성', '에', '세', '이', '일상', '에', '세', '이']"
3868,@worknlife,"['시작노트', '독서', '실행', '사랑', '운명', '글쓰기', '육아', '직장인', '일상', '변화', '직장인', '관계', '직장인', '목표', '행복']","['시작', '노트', '독서', '실행', '사랑', '운명', '글쓰기', '육아', '직장인', '일상', '변화', '직장인', '관계', '직장인', '목표', '행복']"
3870,@wouldyoulike,"['시리우스', '우주', '천문학']","['시리우스', '우주', '천문학']"
3871,@wplus,"['퇴사', '회사', '창업', '생각', '선생님', '마누라']","['퇴사', '회사', '창업', '생각', '선생님', '마누라']"
3872,@write-words,"['퇴사', '저축', '인생', '목표', '습관', '인생', '기네스', '흑맥주', '코젤', '저축', '재테크', '가계부']","['퇴사', '저축', '인생', '목표', '습관', '인생', '기네스', '흑맥주', '코', '젤', '저축', '재테크', '가계부']"
3873,@writeadog,"['동물', '반려동물', '반려견', '날씨', '추위', '겨울', '여행', '호기심', '세계', '감정', '우울', '기분']","['동물', '반려', '동물', '반려', '견', '날씨', '추위', '겨울', '여행', '호기심', '세계', '감정', '우울', '기분']"
3874,@writeaurab,"['영화', '페미니즘']","['영화', '페미니즘']"
3875,@writemystory,"['아이', '엄마', '전환기법']","['아이', '엄마', '전환', '기법']"
3876,@writeofmylife,"['팩트', '현실', '생각', 'YouTube', '다큐', '할머니', '초콜릿', '감사', '환자', '인사', '기분', '생각', '생일', '케이크', '가족']","['팩', '트', '현실', '생각', 'YouTube', '다큐', '할머니', '초콜릿', '감사', '환자', '인사', '기분', '생각', '생일', '케이크', '가족']"
3877,@writer-winter,"['배낭여행', '발리', '생각', '에세이', '에필로그', '끈기']","['배낭여행', '발리', '생각', '에세이', '에필로그', '끈기']"
3878,@writeraaa,"['프로그래밍', 'c언어', '코딩']","['프로그래밍', 'c', '언어', '코딩']"
3879,@writerbaezzang,"['평양냉면', '부동산', '독립', '독립', '잔소리', '똠양꿍', '독립', '부동산', '고로케', '독립']","['평양', '냉면', '부동산', '독립', '독립', '잔소리', '똠', '양', '꿍', '독립', '부동산', '고로케', '독립']"
3880,@writerda,"['편지', '정약용', '아버지']","['편지', '정약용', '아버지']"
3881,@writermir,"['지방차별', '영화관', '지역감정']","['지방', '차별', '영화관', '지역감정']"
3882,@writermonet,"['감성', '포르투갈', '리스본', '감성', '스페인여행', '예술', '글쓰기', '논술', '인문', '독서', '감성', '무라카미하루키', '유럽여행', '바르셀로나', '리스본', '바르셀로나', '스페인여행', '감성', '리스본', '포르투갈', '유럽여행']","['감성', '포르투', '갈', '리스본', '감성', '스페인', '여행', '예술', '글쓰기', '논술', '인문', '독서', '감성', '무', '라', '카', '미', '하루', '키', '유럽', '여행', '바', '르', '셀', '로', '낫', '리스본', '바', '르', '셀', '로', '낫', '스페인', '여행', '감성', '리스본', '포르투', '갈', '유럽', '여행']"
3883,@writeroui,"['비교', '자존감', '칭찬', '영화', '리뷰', '거짓말']","['비교', '자존', '감', '칭찬', '영화', '리뷰', '거짓말']"
3884,@writersujin,"['의지', '생각', '사람']","['의지', '생각', '사람']"
3885,@writeryoon,"['육아', '스위스', '의료보험']","['육아', '스위스', '의료', '보험']"
3886,@writhemotion,"['소주', '맥주', '술집']","['소주', '맥주', '술집']"
3887,@writingbartleby,"['영화', '대부', '인물', '미드', '리뷰', '월드', '사슴', '영화', '마틴', '아가씨', '핑거스미스', '리뷰']","['영화', '대부', '인물', '미', '들', '리뷰', '월드', '사슴', '영화', '마', '티', 'ㄴ', '아가씨', '핑거', '스미스', '리뷰']"
3888,@writingh0,"['길', '방향']","['길', '방향']"
3889,@writtenbyjoooo,"['일상', '여권', '여행']","['일상', '여권', '여행']"
3890,@writtingme,"['여행', '페루', '해외여행']","['여행', '페', '로', '해외여행']"
3891,@ws820512,"['쌍둥이', 'Instagram', '사랑해', '샌드위치', '식빵', '사람', '행복', '작전회의', '쌍둥이', '사진촬영', '아기사진촬영', '승승장구', 'Instagram', 'SNS', '시작', '엄마', '특급작전', '실행', '쌍둥이', '필요', '공부', '웃음', '사진촬영', '쌍둥이', '좋은글', '필살기', '겨울']","['쌍둥이', 'Instagram', '사랑', '하', '어', '샌드위치', '식빵', '사람', '행복', '작전', '회의', '쌍둥이', '사진', '촬영', '아기', '사진', '촬영', '승승장구', 'Instagram', 'SNS', '시작', '엄마', '특급', '작전', '실행', '쌍둥이', '필요', '공부', '웃음', '사진', '촬영', '쌍둥이', '좋', '은', '글', '필살', '기', '겨울']"
3892,@wssky,"['창업', '사업', '홈페이지', '일제강점기', '대한독립만세', '삼일절']","['창업', '사업', '홈페이지', '일제', '강점기', '대하', 'ㄴ', '독립', '만세', '삼일절']"
3893,@wubenign,"['암환자', '죽음', '환자', '환자', '의사', '노숙자', '여배우', '환자', '러시아']","['암', '환자', '죽음', '환자', '환자', '의사', '노숙자', '여배우', '환자', '러시아']"
3894,@wufk8282,"['보수', '정치', '공동체']","['보수', '정치', '공동체']"
3895,@wykim,"['스페인', '유럽여행', '유럽여행기', '스페인여행', '유럽여행', '해외여행']","['스페인', '유럽', '여행', '유럽', '여행기', '스페인', '여행', '유럽', '여행', '해외여행']"
3896,@x1nikh,"['공감에세이', '글쓰기', '일상', '사랑', '영화감상', '이별']","['공감', '에', '세', '이', '글쓰기', '일상', '사랑', '영화', '감상', '이별']"
3897,@x2004,"['심리학', '갈등', '성격']","['심리학', '갈등', '성격']"
3898,@x2isahn,"['깨달음', '실존', '섬', '진화론', '진화', '인간', '자유의지', '인간의마음', '의식']","['깨달음', '실존', '섬', '진화론', '진화', '인간', '자유', '의지', '인간', '의', '마음', '의식']"
3899,@x777song,"['일상', '인생', '자신', '자소서', '취업', 'life', '골목상권', '예비창업자', '창업', '성공', '행동', '특징', '가게', '손님', '매장', '창업', '프랜차이즈', '아이템', 'life', '공무원', '시험']","['일상', '인생', '자신', '자소', '서', '취업', 'life', '골목', '상권', '예비', '창업자', '창업', '성공', '행동', '특징', '가게', '손님', '매장', '창업', '프', '랜', '차', '이즈', '아이템', 'life', '공무원', '시험']"
3900,@xang88,"['비즈니스', '인터넷', 'sns마케팅', '음식점', '마케팅전략', '냉면', '글쓰기', '블로깅', '블로그', '글쓰기', '네이버', '카카오톡', '소셜미디어마케팅', '블로그', '글쓰기', '파워블로그', '블로그', '글쓰기', '자기계발', '바이럴마케팅', '음식점마케팅', '온라인마케팅']","['비즈니스', '인터넷', 'sns', '마케팅', '음식점', '마케팅', '전략', '냉면', '글쓰기', '블', 'ㄹ', '로', '깅', '블', 'ㄹ', '로그', '글쓰기', '네이버', '카카오', '톡', '소', '셜', '미디어', '마케팅', '블', 'ㄹ', '로그', '글쓰기', '파워', '블', 'ㄹ', '로그', '블', 'ㄹ', '로그', '글쓰기', '자기계', '받', '바', '이렇', 'ㄹ', '마케팅', '음식점', '마케팅', '온라인', '마케팅']"
3901,@xchemenonsong,"['엄마', '마음', '2월', '골목', '종로', '북촌한옥마을', '엄마', '마음', '집밥', '김치', '마음', '엄마', '엄마', '마음', '친구', '엄마', '마음', '대화', '엄마', '마음', '산책', '여행', '제주체험여행', '경험디자인', '압구정', '패션', '골목', '시간', '동묘', '수집', '봄', '엄마', '마음']","['엄마', '마음', '2', '월', '골목', '종로', '북촌', '한옥', '마을', '엄마', '마음', '집', '밥', '김치', '마음', '엄마', '엄마', '마음', '친구', '엄마', '마음', '대화', '엄마', '마음', '산책', '여행', '제주', '체험', '여행', '경험', '디자인', '압구정', '패션', '골목', '시간', '동', '묘', '수집', '봄', '엄마', '마음']"
3902,@xiangkui,"['주차장', '주차문제']","['주차장', '주차', '문제']"
3903,@xkdkxkdk690,"['감성사진', '글쓰기', '시', '글쓰기', '감성글', '시']","['감성', '사진', '글쓰기', '시', '글쓰기', '감성', '글', '시']"
3904,@xkrrudfbs45,"['영화', '리뷰', '영화', '리뷰', '난민']","['영화', '리뷰', '영화', '리뷰', '난민']"
3905,@xyxy,"['생각', '사고', '모바일', '모바일게임', '게임', '배틀그라운드']","['생각', '사고', '모바일', '모바일', '게임', '게임', '배틀', 'ㄹ', '그라운드']"
